[Gene ID]	[Transcript ID]	[Gene Name or Symbol]	[Previous ID(s)]	
TGME49_258540	TGME49_258540-t26_1	N/A	Previous IDs: 1934.t000227, 55.m04768, TGME49_058540, TgGLEAN_4430, TgGLEAN_4431, TgGlmHMM_3998, TgTigrScan_2231, TgTigrScan_2232, TgTwinScan_6673, mrna.TGME49_058540A, tigr:cds.TGME49_058540A<br>	
TGME49_258550	TGME49_258550-t26_1	SporoSAG	Previous IDs: 1934.t000228, 55.m04769, TGME49_058550, TgGLEAN_4199, TgGlmHMM_3999, TgTigrScan_2233, TgTwinScan_6674, mrna.TGME49_058550A, tigr:cds.TGME49_058550A<br>	
TGME49_258560	TGME49_258560-t26_1	N/A	Previous IDs: 1934.t000229, 55.m04770, TGME49_058560, TgGLEAN_4432, TgGlmHMM_4000, TgTigrScan_2234, TgTwinScan_6675, mrna.TGME49_058560A, tigr:cds.TGME49_058560A<br>	
TGME49_258570	TGME49_258570-t26_1	N/A	Previous IDs: 1934.t000230, TGME49_058570, TgGLEAN_4198, TgGlmHMM_4001, TgTigrScan_2235, TgTwinScan_6676, mrna.TGME49_058570A, tigr:cds.TGME49_058570A<br>	
TGME49_258575	TGME49_258575-t26_1	N/A	Previous IDs: 1934.t000231, TGME49_058575<br>	
TGME49_258580	TGME49_258580-t26_1	ROP17	Previous IDs: 1934.t000232, 55.m08191, TGME49_058580, TgGlmHMM_4002, mrna.TGME49_058580A, tigr:cds.TGME49_058580A<br>	
TGME49_258590	TGME49_258590-t26_1	N/A	Previous IDs: 1934.t000233, 55.m04771, TGME49_058590, TgGLEAN_4197, TgTigrScan_2236, TgTwinScan_6677, mrna.TGME49_058590A, tigr:cds.TGME49_058590A<br>	
TGME49_258610	TGME49_258610-t26_1	N/A	Previous IDs: 1934.t000234, 55.m04772, TGME49_058610, TgGLEAN_4433, TgGlmHMM_4002, TgTigrScan_2238, TgTwinScan_6678, mrna.TGME49_058610A, tigr:cds.TGME49_058610A<br>	
TGME49_258618	TGME49_258618-t26_1	N/A	Previous IDs: 1934.t000235, TGME49_058620, TgGLEAN_4434, TgGlmHMM_4002, TgTigrScan_2239, TgTwinScan_6679<br>	
TGME49_258622	TGME49_258622-t26_1	N/A	Previous IDs: 1934.t000236, 55.m04773, TGME49_058620, TgGLEAN_4434, TgGlmHMM_4002, TgTigrScan_2239, TgTwinScan_6679, mrna.TGME49_058620A, tigr:cds.TGME49_058620A<br>	
TGME49_258625	TGME49_258625-t26_1	N/A	Previous IDs: 1934.t000237, TGME49_058625<br>	
TGME49_258630	TGME49_258630-t26_1	N/A	Previous IDs: 1934.t000238, 55.m04774, TGME49_058630, TgGLEAN_4435, TgGlmHMM_4002, TgTigrScan_2241, TgTwinScan_6680, mrna.TGME49_058630A, tigr:cds.TGME49_058630A<br>	
TGME49_258640	TGME49_258640-t26_1	N/A	Previous IDs: 1934.t000239, 55.m04775, TGME49_058640, TgGLEAN_4195, TgGlmHMM_4003, TgTigrScan_2242, TgTwinScan_6681, mrna.TGME49_058640A, tigr:cds.TGME49_058640A<br>	
TGME49_258650	TGME49_258650-t26_1	N/A	Previous IDs: 1934.t000240, 55.m04776, TGME49_058650, TgGLEAN_4436, TgGlmHMM_4004, TgTigrScan_2244, TgTwinScan_6683, mrna.TGME49_058650A, tigr:cds.TGME49_058650A<br>	
TGME49_258660	TGME49_258660-t26_1	ROP6	Previous IDs: 1934.t000241, 55.m00092, TGME49_058660, TgGLEAN_4436, TgGLEAN_4437, TgGlmHMM_4004, TgTigrScan_2244, TgTigrScan_2245, TgTwinScan_6684, mrna.TGME49_058660A, tigr:cds.TGME49_058660A<br>	
TGME49_258670	TGME49_258670-t26_1	N/A	Previous IDs: 1934.t000242, 55.m04778, TGME49_058670, TgGLEAN_4438, TgGlmHMM_4004, TgTigrScan_2246, mrna.TGME49_058670A, tigr:cds.TGME49_058670A<br>	
TGME49_258680	TGME49_258680-t26_1	TBP2	Previous IDs: 1934.t000243, 55.m04779, TGME49_058680, TgGLEAN_4193, TgGlmHMM_4005, TgTigrScan_2247, TgTwinScan_6686, mrna.TGME49_058680A, tigr:cds.TGME49_058680A<br>	
TGME49_258690	TGME49_258690-t26_1	N/A	Previous IDs: 1934.t000244, 55.m00094, TGME49_058690, TgGLEAN_4439, TgGlmHMM_4006, TgTigrScan_2248, TgTwinScan_6687, mrna.TGME49_058690A, tigr:cds.TGME49_058690A<br>	
TGME49_258700	TGME49_258700-t26_1	N/A	Previous IDs: 1934.t000245, 55.m00096, TGME49_058700, TgGLEAN_4440, TgGlmHMM_4006, TgTigrScan_2248, TgTwinScan_6688, mrna.TGME49_058700A, tigr:cds.TGME49_058700A<br>	
TGME49_258710	TGME49_258710-t26_1	N/A	Previous IDs: 1934.t000246, TGME49_058710, TgGLEAN_4441, TgGLEAN_4442, TgGlmHMM_4006, TgTigrScan_2248, TgTigrScan_2249, TgTwinScan_6689, mrna.TGME49_058710A, tigr:cds.TGME49_058710A<br>	
TGME49_258720	TGME49_258720-t26_1	N/A	Previous IDs: 1934.t000247, 55.m04782, TGME49_058720, TgGLEAN_4192, TgGlmHMM_4007, TgTigrScan_2250, TgTwinScan_6690, mrna.TGME49_058720A, tigr:cds.TGME49_058720A<br>	
TGME49_258730	TGME49_258730-t26_1	N/A	Previous IDs: 1934.t000248, 55.m04783, TGME49_058730, TgGLEAN_4191, TgGlmHMM_4007, TgTigrScan_2251, TgTigrScan_2252, TgTwinScan_6691, mrna.TGME49_058730A, tigr:cds.TGME49_058730A<br>	
TGME49_258740	TGME49_258740-t26_1	N/A	Previous IDs: 1934.t000250, 55.m00097, TGME49_058740, TgGLEAN_4443, TgGlmHMM_4008, TgTigrScan_2253, TgTwinScan_6692, mrna.TGME49_058740A, tigr:cds.TGME49_058740A<br>	
TGME49_258750	TGME49_258750-t26_1	N/A	Previous IDs: 1934.t000251, 55.m11055, TGME49_058750, TgGLEAN_4190, TgGlmHMM_4009, TgTigrScan_2254, TgTwinScan_6693, mrna.TGME49_058750A, tigr:cds.TGME49_058750A<br>	
TGME49_258760	TGME49_258760-t26_1	N/A	Previous IDs: 1934.t000252, 55.m10292, TGME49_058760, TgGLEAN_4444, TgTwinScan_6694, mrna.TGME49_058760A, tigr:cds.TGME49_058760A<br>	
TGME49_258770	TGME49_258770-t26_1	N/A	Previous IDs: 1934.t000253, 55.m00008, TGME49_058770, TgGLEAN_4189, TgGlmHMM_4009, TgTigrScan_2254, TgTwinScan_6695, mrna.TGME49_058770A, tigr:cds.TGME49_058770A<br>	
TGME49_258780	TGME49_258780-t26_1	N/A	Previous IDs: 1934.t000254, 55.m00099, TGME49_058780, TgGLEAN_4445, TgGlmHMM_4010, TgTigrScan_3089, TgTwinScan_6696, mrna.TGME49_058780A, tigr:cds.TGME49_058780A<br>	
TGME49_258790	TGME49_258790-t26_1	N/A	Previous IDs: 1934.t000255, 55.m00100, TGME49_058790, TgGLEAN_4445, TgGlmHMM_4010, TgTigrScan_3089, TgTwinScan_6697, mrna.TGME49_058790A, tigr:cds.TGME49_058790A<br>	
TGME49_258800	TGME49_258800-t26_1	ROP31	Previous IDs: 1934.t000256, 55.m04788, TGME49_058800, TgGLEAN_4188, TgGlmHMM_4011, TgTigrScan_3090, TgTwinScan_6698, mrna.TGME49_058800A, tigr:cds.TGME49_058800A<br>	
TGME49_258810	TGME49_258810-t26_1	SRS27B	Previous IDs: 1934.t000257, 55.m04789, TGME49_058810, TgGLEAN_4446, TgGlmHMM_4012, TgTigrScan_3091, mrna.TGME49_058810A, tigr:cds.TGME49_058810A<br>	
TGME49_258820	TGME49_258820-t26_1	N/A	Previous IDs: 1934.t000258, 55.m00101, TGME49_058820, TgGLEAN_4447, TgGlmHMM_4012, TgTigrScan_3093, TgTwinScan_6699, mrna.TGME49_058820A, tigr:cds.TGME49_058820A<br>	
TGME49_258826	TGME49_258826-t26_1	N/A	Previous IDs: 1934.t000259, 55.m04791, TGME49_058830, TgGLEAN_4186, TgGLEAN_4187, TgGlmHMM_4013, TgTigrScan_3094, TgTwinScan_6700, TgTwinScan_6701<br>	
TGME49_258828	TGME49_258828-t26_1	N/A	Previous IDs: 1934.t000260, TGME49_058830, TgGLEAN_4186, TgGLEAN_4187, TgGlmHMM_4013, TgTigrScan_3094, TgTwinScan_6700, TgTwinScan_6701<br>	
TGME49_258832	TGME49_258832-t26_1	N/A	Previous IDs: 1934.t000261, TGME49_058830, TgGLEAN_4186, TgGLEAN_4187, TgGlmHMM_4013, TgTigrScan_3094, TgTwinScan_6700, TgTwinScan_6701, mrna.TGME49_058830A, tigr:cds.TGME49_058830A<br>	
TGME49_258840	TGME49_258840-t26_1	N/A	Previous IDs: 1934.t000262, 55.m11054, TGME49_058840, TgGLEAN_4184, TgGlmHMM_4013, TgTigrScan_3095, TgTwinScan_6703, mrna.TGME49_058840A, tigr:cds.TGME49_058840A<br>	
TGME49_258850	TGME49_258850-t26_1	N/A	Previous IDs: 1934.t000263, 55.m10328, TGME49_058850, TgGLEAN_4183, TgGlmHMM_4013, TgTigrScan_3096, TgTwinScan_6704, mrna.TGME49_058850A, tigr:cds.TGME49_058850A<br>	
TGME49_258860	TGME49_258860-t26_1	N/A	Previous IDs: 1934.t000264, 55.m04792, TGME49_058860, TgGLEAN_4182, TgGlmHMM_4013, TgTigrScan_3096, TgTwinScan_6705, mrna.TGME49_058860A, tigr:cds.TGME49_058860A<br>	
TGME49_258870	TGME49_258870-t26_1	N/A	Previous IDs: 1934.t000265, 55.m00103, TGME49_058870, TgGLEAN_4448, TgGlmHMM_4014, TgTigrScan_3097, TgTwinScan_6706, mrna.TGME49_058870A, tigr:cds.TGME49_058870A<br>	
TGME49_258880	TGME49_258880-t26_1	N/A	Previous IDs: 1934.t000266, 55.m04794, TGME49_058880, TgGLEAN_4181, TgGlmHMM_4015, TgTigrScan_3099, mrna.TGME49_058880A, tigr:cds.TGME49_058880A<br>	
TGME49_258890	TGME49_258890-t26_1	N/A	Previous IDs: 1934.t000267, 55.m04795, TGME49_058890, TgGLEAN_4449, TgTigrScan_3101, TgTwinScan_6708, mrna.TGME49_058890A, tigr:cds.TGME49_058890A<br>	
TGME49_258900	TGME49_258900-t26_1	N/A	Previous IDs: 1934.t000268, 55.m04796, TGME49_058900, TgTigrScan_3103, mrna.TGME49_058900A, tigr:cds.TGME49_058900A<br>	
TGME49_258910	TGME49_258910-t26_1	N/A	Previous IDs: 1934.t000269, 55.m04797, TGME49_058910, TgGLEAN_4179, TgGlmHMM_4015, TgTigrScan_3104, mrna.TGME49_058910A, tigr:cds.TGME49_058910A<br>	
TGME49_258920	TGME49_258920-t26_1	N/A	Previous IDs: 1934.t000270, 55.m04798, TGME49_058920, TgGLEAN_4178, TgTigrScan_3105, TgTwinScan_6710, mrna.TGME49_058920A, tigr:cds.TGME49_058920A<br>	
TGME49_258930	TGME49_258930-t26_1	N/A	Previous IDs: 1934.t000271, 55.m00106, TGME49_058930, TgGlmHMM_4016, mrna.TGME49_058930A, tigr:cds.TGME49_058930A<br>	
TGME49_258940	TGME49_258940-t26_1	N/A	Previous IDs: 1934.t000272, 55.m04800, TGME49_058940, TgGLEAN_4451, TgGlmHMM_4017, TgTigrScan_3106, mrna.TGME49_058940A, tigr:cds.TGME49_058940A<br>	
TGME49_258950	TGME49_258950-t26_1	N/A	Previous IDs: 1934.t000273, 55.m04802, TGME49_058950, TgGLEAN_4177, TgGlmHMM_4018, TgTigrScan_3107, TgTwinScan_6711, mrna.TGME49_058950A, tigr:cds.TGME49_058950A<br>	
TGME49_258970	TGME49_258970-t26_1	N/A	Previous IDs: 1934.t000274, 55.m00107, TGME49_058970, TgGLEAN_4453, TgGlmHMM_4019, TgTigrScan_3110, TgTwinScan_6712, mrna.TGME49_058970A, tigr:cds.TGME49_058970A<br>	
TGME49_258980	TGME49_258980-t26_1	N/A	Previous IDs: 1934.t000275, 55.m04805, TGME49_058980, TgGLEAN_4176, TgGlmHMM_4020, TgTigrScan_3111, TgTwinScan_6713, mrna.TGME49_058980A, tigr:cds.TGME49_058980A<br>	
TGME49_258990	TGME49_258990-t26_1	N/A	Previous IDs: 1934.t000276, 55.m04806, TGME49_058990, TgGLEAN_4454, TgGlmHMM_4021, TgTigrScan_3112, TgTigrScan_3113, TgTwinScan_6714, mrna.TGME49_058990A, tigr:cds.TGME49_058990A<br>	
TGME49_259000	TGME49_259000-t26_1	N/A	Previous IDs: 1934.t000277, 55.m04807, TGME49_059000, TgGLEAN_4175, TgGlmHMM_4022, TgTwinScan_6715, mrna.TGME49_059000A, tigr:cds.TGME49_059000A<br>	
TGME49_259010	TGME49_259010-t26_1	N/A	Previous IDs: 1934.t000278, 55.m04808, TGME49_059010, TgGLEAN_4454, TgGlmHMM_4023, TgTigrScan_3113, TgTwinScan_6716, mrna.TGME49_059010A, tigr:cds.TGME49_059010A<br>	
TGME49_259020	TGME49_259020-t26_1	BAG1	Previous IDs: 1934.t000279, 55.m00009, TGME49_059020, TgGLEAN_4455, TgGlmHMM_4023, TgTigrScan_3113, TgTwinScan_6717, mrna.TGME49_059020A, tigr:cds.TGME49_059020A<br>	
TGME49_259030	TGME49_259030-t26_1	N/A	Previous IDs: 1934.t000280, TGME49_059030, TgGLEAN_4174, TgTigrScan_6899, TgTwinScan_6721, mrna.TGME49_059030A, tigr:cds.TGME49_059030A<br>	
TGME49_259040	TGME49_259040-t26_1	N/A	Previous IDs: 1934.t000281, 55.m10262, TGME49_059040, TgGLEAN_4173, TgGlmHMM_4024, TgTigrScan_6899, TgTwinScan_6722, mrna.TGME49_059040A, tigr:cds.TGME49_059040A<br>	
TGME49_259050	TGME49_259050-t26_1	N/A	Previous IDs: 1934.t000282, TGME49_059050, TgGLEAN_4456, TgGlmHMM_4025, TgTwinScan_6723, mrna.TGME49_059050A, tigr:cds.TGME49_059050A<br>	
TGME49_259060	TGME49_259060-t26_1	N/A	Previous IDs: 1934.t000700, 55.m10261, TGME49_059060, TgGlmHMM_4026, TgTigrScan_6899, mrna.TGME49_059060A, tigr:cds.TGME49_059060A<br>	
TGME49_259070	TGME49_259070-t26_1	N/A	Previous IDs: 1934.t000283, 55.m04810, TGME49_059070, TgGLEAN_4172, TgGlmHMM_4026, TgTigrScan_6899, TgTwinScan_6724, mrna.TGME49_059070A, tigr:cds.TGME49_059070A<br>	
TGME49_259080	TGME49_259080-t26_1	N/A	Previous IDs: 1934.t000284, 55.m04811, TGME49_059080, TgGLEAN_4457, TgGlmHMM_4027, TgTigrScan_6900, TgTwinScan_6725, mrna.TGME49_059080A, tigr:cds.TGME49_059080A<br>	
TGME49_259090	TGME49_259090-t26_1	N/A	Previous IDs: 1934.t000285, 55.m04812, TGME49_059090, TgGLEAN_4171, TgGlmHMM_4028, TgTigrScan_6901, TgTwinScan_6726, mrna.TGME49_059090A, tigr:cds.TGME49_059090A<br>	
TGME49_259100	TGME49_259100-t26_1	N/A	Previous IDs: 1934.t000694, 55.m10294, TGME49_059100, TgGlmHMM_4029, TgTigrScan_6902, mrna.TGME49_059100A, tigr:cds.TGME49_059100A<br>	
TGME49_259115	TGME49_259115-t26_1	N/A	Previous IDs: 1934.t000288, 55.m04813, TGME49_059110, TGME49_059120, TgGLEAN_4458, TgGlmHMM_4029, TgTigrScan_6902, TgTigrScan_6903, TgTwinScan_6727, mrna.TGME49_059110A, mrna.TGME49_059120A, tigr:cds.TGME49_059110A, tigr:cds.TGME49_059120A<br>	
TGME49_259130	TGME49_259130-t26_1	N/A	Previous IDs: 1934.t000289, 55.m04814, TGME49_059130, TgGLEAN_4170, TgGlmHMM_4030, TgTigrScan_6904, TgTwinScan_6728, mrna.TGME49_059130A, tigr:cds.TGME49_059130A<br>	
TGME49_259140	TGME49_259140-t26_1	N/A	Previous IDs: 1934.t000290, 55.m04815, TGME49_059140, TgGLEAN_4460, TgGlmHMM_4031, TgTigrScan_6906, mrna.TGME49_059140A, tigr:cds.TGME49_059140A<br>	
TGME49_259150	TGME49_259150-t26_1	N/A	Previous IDs: 1934.t000291, 55.m04815, TGME49_059150, TgGLEAN_4460, TgGlmHMM_4031, TgTigrScan_6906, TgTwinScan_6730, mrna.TGME49_059150A, tigr:cds.TGME49_059150A<br>	
TGME49_259155	TGME49_259155-t26_1	N/A	Previous IDs: 1934.t000292, TGME49_059155<br>	
TGME49_259160	TGME49_259160-t26_1	N/A	Previous IDs: 1934.t000293, 55.m04816, TGME49_059160, TgGLEAN_4169, TgGlmHMM_4032, TgTigrScan_6909, TgTwinScan_6731, mrna.TGME49_059160A, tigr:cds.TGME49_059160A<br>	
TGME49_259168	TGME49_259168-t26_1	N/A	Previous IDs: 1934.t000294, 55.m04817, TGME49_059170, TgGLEAN_4462, TgGLEAN_4463, TgGlmHMM_4033, TgTigrScan_6910, TgTwinScan_6732, TgTwinScan_6733<br>	
TGME49_259172	TGME49_259172-t26_1	N/A	Previous IDs: 1934.t000295, TGME49_059170, TgGLEAN_4462, TgGLEAN_4463, TgGlmHMM_4033, TgTigrScan_6910, TgTwinScan_6732, TgTwinScan_6733, mrna.TGME49_059170A, tigr:cds.TGME49_059170A<br>	
TGME49_259180	TGME49_259180-t26_1	N/A	Previous IDs: 1934.t000296, 55.m00114, TGME49_059180, TgGLEAN_4464, TgGlmHMM_4034, TgTigrScan_6910, TgTwinScan_6734, mrna.TGME49_059180A, tigr:cds.TGME49_059180A<br>	
TGME49_259190	TGME49_259190-t26_1	N/A	Previous IDs: 1934.t000297, 55.m00114, TGME49_059190, TgGLEAN_4464, TgGlmHMM_4034, TgTigrScan_6910, TgTwinScan_6735, mrna.TGME49_059190A, tigr:cds.TGME49_059190A<br>	
TGME49_259200	TGME49_259200-t26_1	N/A	Previous IDs: 1934.t000298, 55.m04819, TGME49_059200, TgGLEAN_4465, TgGlmHMM_4034, TgTigrScan_6911, TgTwinScan_6736, mrna.TGME49_059200A, tigr:cds.TGME49_059200A<br>	
TGME49_259205	TGME49_259205-t26_1	N/A	Previous IDs: 1934.t000299, TGME49_059205<br>	
TGME49_259210	TGME49_259210-t26_1	C2ORF60	Previous IDs: 1934.t000300, 55.m04820, TGME49_059210, TgGLEAN_4167, TgGlmHMM_4035, TgTigrScan_6913, TgTwinScan_6737, mrna.TGME49_059210A, tigr:cds.TGME49_059210A<br>	
TGME49_259220	TGME49_259220-t26_1	N/A	Previous IDs: 1934.t000301, 55.m04821, TGME49_059220, TgGLEAN_4466, TgGlmHMM_4036, TgTigrScan_6914, TgTwinScan_6738, mrna.TGME49_059220A, tigr:cds.TGME49_059220A<br>	
TGME49_259230	TGME49_259230-t26_1	N/A	Previous IDs: 1934.t000302, 55.m04822, TGME49_059230, TgGLEAN_4166, TgGlmHMM_4037, TgTigrScan_6915, TgTwinScan_6739, mrna.TGME49_059230A, tigr:cds.TGME49_059230A<br>	
TGME49_259240	TGME49_259240-t26_1	RPS21	Previous IDs: 1934.t000303, 55.m00116, TGME49_059240, TgGLEAN_4467, TgGlmHMM_4038, TgTigrScan_6916, TgTwinScan_6740, mrna.TGME49_059240A, tigr:cds.TGME49_059240A<br>	
TGME49_259250	TGME49_259250-t26_1	N/A	Previous IDs: 1934.t000304, 55.m04824, TGME49_059250, TgGLEAN_4468, TgGlmHMM_4039, TgTigrScan_6917, TgTwinScan_6741, mrna.TGME49_059250A, tigr:cds.TGME49_059250A<br>	
TGME49_259260	TGME49_259260-t26_1	N/A	Previous IDs: 1934.t000305, 55.m00118, TGME49_059260, TgGLEAN_4469, TgGlmHMM_4039, TgTigrScan_6918, TgTwinScan_6742, mrna.TGME49_059260A, tigr:cds.TGME49_059260A<br>	
TGME49_259270	TGME49_259270-t26_1	SRS26E	Previous IDs: 1934.t000306, 55.m04826, TGME49_059270, TgGLEAN_4165, TgGlmHMM_4040, TgTigrScan_6919, TgTwinScan_6743, mrna.TGME49_059270A, tigr:cds.TGME49_059270A<br>	
TGME49_259280	TGME49_259280-t26_1	N/A	Previous IDs: 1934.t000701, 55.m04827, TGME49_059280, TgGLEAN_4164, TgGlmHMM_4041, TgTigrScan_6920, mrna.TGME49_059280A, tigr:cds.TGME49_059280A<br>	
TGME49_259290	TGME49_259290-t26_1	SRS26C	Previous IDs: 1934.t000307, 55.m10260, TGME49_059290, TgGLEAN_4163, TgGlmHMM_4041, TgTigrScan_6921, TgTwinScan_6744, mrna.TGME49_059290A, tigr:cds.TGME49_059290A<br>	
TGME49_259300	TGME49_259300-t26_1	SRS26B	Previous IDs: 1934.t000308, 55.m04828, TGME49_059300, TgGLEAN_4162, TgGlmHMM_4041, TgTigrScan_6922, mrna.TGME49_059300A, tigr:cds.TGME49_059300A<br>	
TGME49_259410	TGME49_259410-t26_1	SRS26A	Previous IDs: 1934.t000693, 55.m04829, TGME49_059410, TgGLEAN_4161, TgGlmHMM_4041, TgTigrScan_6923, mrna.TGME49_059410A, tigr:cds.TGME49_059410A<br>	
TGME49_259520	TGME49_259520-t26_1	N/A	Previous IDs: 1934.t000309, 55.m04830, TGME49_059520, TgGLEAN_4470, TgGlmHMM_4042, TgTigrScan_6924, TgTwinScan_6746, mrna.TGME49_059520A, tigr:cds.TGME49_059520A<br>	
TGME49_259530	TGME49_259530-t26_1	N/A	Previous IDs: 1934.t000310, 55.m00010, TGME49_059530, TgGLEAN_4159, TgGlmHMM_4043, TgTigrScan_6925, TgTwinScan_6747, mrna.TGME49_059530A, tigr:cds.TGME49_059530A<br>	
TGME49_259540	TGME49_259540-t26_1	N/A	Previous IDs: 1934.t000704, 55.m10258, TGME49_059540, TgGLEAN_4158, mrna.TGME49_059540A, tigr:cds.TGME49_059540A<br>	
TGME49_259550	TGME49_259550-t26_1	N/A	Previous IDs: 1934.t000311, 55.m00011, TGME49_059550, TgGLEAN_4471, TgGlmHMM_4044, TgTigrScan_5475, TgTwinScan_6748, mrna.TGME49_059550A, tigr:cds.TGME49_059550A<br>	
TGME49_259560	TGME49_259560-t26_1	N/A	Previous IDs: 1934.t000312, 55.m04833, TGME49_059560, TgGLEAN_4157, TgGlmHMM_4045, TgTigrScan_6101, TgTwinScan_6749, mrna.TGME49_059560A, tigr:cds.TGME49_059560A<br>	
TGME49_259570	TGME49_259570-t26_1	N/A	Previous IDs: 1934.t000313, 55.m08210, TGME49_059570, TgGlmHMM_4045, TgTigrScan_6102, mrna.TGME49_059570A, tigr:cds.TGME49_059570A<br>	
TGME49_259580	TGME49_259580-t26_1	N/A	Previous IDs: 1934.t000314, 55.m00259, TGME49_059580, TgGLEAN_4156, TgGlmHMM_4045, TgTigrScan_6102, TgTwinScan_6750, mrna.TGME49_059580A, tigr:cds.TGME49_059580A<br>	
TGME49_259590	TGME49_259590-t26_1	N/A	Previous IDs: 1934.t000315, 55.m00120, TGME49_059590, mrna.TGME49_059590A, tigr:cds.TGME49_059590A<br>	
TGME49_259600	TGME49_259600-t26_1	N/A	Previous IDs: 1934.t000316, TGME49_059600, TgGLEAN_4155, TgGlmHMM_4045, TgTwinScan_6751, mrna.TGME49_059600A, tigr:cds.TGME49_059600A<br>	
TGME49_259610	TGME49_259610-t26_1	N/A	Previous IDs: 1934.t000317, 55.m10295, TGME49_059610, TgTwinScan_6752, mrna.TGME49_059610A, tigr:cds.TGME49_059610A<br>	
TGME49_259620	TGME49_259620-t26_1	N/A	Previous IDs: 1934.t000318, 55.m08209, TGME49_059620, TgGlmHMM_4045, mrna.TGME49_059620A, tigr:cds.TGME49_059620A<br>	
TGME49_259630	TGME49_259630-t26_1	N/A	Previous IDs: 1934.t000319, 55.m00279, TGME49_059630, TgGLEAN_4153, TgGlmHMM_4045, TgTwinScan_6753, mrna.TGME49_059630A, tigr:cds.TGME49_059630A<br>	
TGME49_259640	TGME49_259640-t26_1	N/A	Previous IDs: 1934.t000320, 55.m04836, TGME49_059640, TgGLEAN_4472, TgGlmHMM_4046, TgTigrScan_6104, TgTigrScan_6105, TgTwinScan_6754, mrna.TGME49_059640A, tigr:cds.TGME49_059640A<br>	
TGME49_259650	TGME49_259650-t26_1	N/A	Previous IDs: 1934.t000321, 55.m04837, TGME49_059650, TgGLEAN_4152, TgGlmHMM_4047, TgTigrScan_6106, TgTwinScan_6755, mrna.TGME49_059650A, tigr:cds.TGME49_059650A<br>	
TGME49_259660	TGME49_259660-t26_1	N/A	Previous IDs: 1934.t000322, 55.m04838, TGME49_059660, TgGLEAN_4473, TgGlmHMM_4048, TgTigrScan_6107, TgTwinScan_6756, mrna.TGME49_059660A, tigr:cds.TGME49_059660A<br>	
TGME49_259670	TGME49_259670-t26_1	N/A	Previous IDs: 1934.t000323, 55.m04840, TGME49_059670, TgGLEAN_4151, TgGlmHMM_4049, TgTigrScan_6108, TgTigrScan_6109, TgTwinScan_6757, mrna.TGME49_059670A, tigr:cds.TGME49_059670A<br>	
TGME49_259680	TGME49_259680-t26_1	N/A	Previous IDs: 1934.t000707, 55.m10256, TGME49_059680, TgTigrScan_6110, mrna.TGME49_059680A, tigr:cds.TGME49_059680A<br>	
TGME49_259690	TGME49_259690-t26_1	N/A	Previous IDs: 1934.t000324, 55.m04842, TGME49_059690, TgGLEAN_4474, TgGlmHMM_4050, TgTigrScan_6111, TgTwinScan_6759, mrna.TGME49_059690A, tigr:cds.TGME49_059690A<br>	
TGME49_259700	TGME49_259700-t26_1	N/A	Previous IDs: 1934.t000325, 55.m04843, TGME49_059700, TgGLEAN_4149, TgGlmHMM_4051, TgTigrScan_6112, TgTwinScan_6760, mrna.TGME49_059700A, tigr:cds.TGME49_059700A<br>	
TGME49_259710	TGME49_259710-t26_1	N/A	Previous IDs: 1934.t000326, 55.m00258, TGME49_059710, TgGLEAN_4148, TgGlmHMM_4051, TgTigrScan_6112, TgTwinScan_6761, mrna.TGME49_059710A, tigr:cds.TGME49_059710A<br>	
TGME49_259720	TGME49_259720-t26_1	N/A	Previous IDs: 1934.t000327, 55.m04845, TGME49_059720, TgGLEAN_4147, TgGlmHMM_4051, TgTigrScan_6112, TgTwinScan_6762, mrna.TGME49_059720A, tigr:cds.TGME49_059720A<br>	
TGME49_259830	TGME49_259830-t26_1	N/A	Previous IDs: 1934.t000329, 55.m10255, TGME49_059830, TgGLEAN_4146, TgGlmHMM_4051, TgTigrScan_6114, TgTwinScan_6763, mrna.TGME49_059830A, tigr:cds.TGME49_059830A<br>	
TGME49_259835	TGME49_259835-t26_1	N/A	Previous IDs: 1934.t000330, TGME49_059835<br>	
TGME49_259840	TGME49_259840-t26_1	N/A	Previous IDs: 1934.t000331, 55.m10296, TGME49_059840, TgGLEAN_4475, TgGlmHMM_4052, TgTigrScan_6115, TgTwinScan_6764, mrna.TGME49_059840A, tigr:cds.TGME49_059840A<br>	
TGME49_259850	TGME49_259850-t26_1	N/A	Previous IDs: 1934.t000332, 55.m04846, TGME49_059850, TgGLEAN_4144, TgGlmHMM_4053, TgTigrScan_6116, TgTwinScan_6766, mrna.TGME49_059850A, tigr:cds.TGME49_059850A<br>	
TGME49_259860	TGME49_259860-t26_1	N/A	Previous IDs: 1934.t000333, TGME49_059860, TgGLEAN_4476, TgGlmHMM_4054, TgTigrScan_6118, TgTigrScan_6119, TgTwinScan_6767, mrna.TGME49_059860A, tigr:cds.TGME49_059860A<br>	
TGME49_259870	TGME49_259870-t26_1	N/A	Previous IDs: 1934.t000334, 55.m04847, TGME49_059870, TgGLEAN_4143, TgGlmHMM_4055, TgTigrScan_6120, TgTwinScan_6768, mrna.TGME49_059870A, tigr:cds.TGME49_059870A<br>	
TGME49_259880	TGME49_259880-t26_1	N/A	Previous IDs: 1934.t000335, 55.m04848, TGME49_059880, TgGLEAN_4477, TgGlmHMM_4056, TgTigrScan_6121, TgTwinScan_6769, mrna.TGME49_059880A, tigr:cds.TGME49_059880A<br>	
